CustomerID,Gender,SeniorCitizen,TenureMonths,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST101340,Male,0,39,One year,DSL,Credit card,92.25,3579.31,Yes
CUST101341,Female,0,4,Month-to-month,DSL,Mailed check,103.55,406.21,No
CUST101342,Male,0,19,Month-to-month,No,Electronic check,59.91,1157.83,Yes
CUST101343,Male,0,45,Month-to-month,No,Bank transfer,64.79,2944.78,No
CUST101344,Male,1,43,Month-to-month,DSL,Electronic check,105.13,4514.76,Yes
CUST101345,Male,0,13,Month-to-month,Fiber optic,Bank transfer,97.57,1295.19,Yes
CUST101346,Male,0,13,One year,Fiber optic,Electronic check,48.81,627.3,No
CUST101347,Male,0,60,Month-to-month,No,Electronic check,52.4,3166.94,No
CUST101348,Female,0,57,Month-to-month,Fiber optic,Bank transfer,87.89,5018.57,Yes
CUST101349,Male,0,52,Month-to-month,Fiber optic,Mailed check,76.32,3994.41,No
CUST101350,Female,0,53,Month-to-month,DSL,Mailed check,36.22,1969.31,Yes
CUST101351,Female,1,43,Month-to-month,Fiber optic,Mailed check,50.99,2238.22,Yes
CUST101352,Male,0,72,Two year,No,Electronic check,110.0,7900.3,Yes
CUST101353,Female,1,72,One year,Fiber optic,Credit card,88.82,6437.02,Yes
CUST101354,Female,0,42,One year,DSL,Electronic check,118.6,4965.85,No
CUST101355,Female,0,26,Month-to-month,DSL,Credit card,96.7,2560.91,No
CUST101356,Female,1,23,Month-to-month,Fiber optic,Credit card,114.2,2626.33,No
CUST101357,Male,0,43,Month-to-month,Fiber optic,Mailed check,41.62,1796.4,No
CUST101358,Female,0,28,Two year,Fiber optic,Credit card,97.15,2706.61,Yes
CUST101359,Male,0,9,One year,No,Electronic check,22.02,186.04,No
CUST101360,Female,0,20,Month-to-month,DSL,Electronic check,87.08,1772.47,No
CUST101361,Female,0,56,Month-to-month,DSL,Mailed check,66.93,3794.18,No
CUST101362,Male,0,39,Month-to-month,No,Bank transfer,54.68,2155.27,No
CUST101363,Female,0,51,One year,DSL,Electronic check,106.24,5448.35,No
CUST101364,Female,0,12,Two year,DSL,Credit card,105.43,1298.5,Yes
CUST101365,Female,0,55,Month-to-month,Fiber optic,Electronic check,22.23,1221.05,No
CUST101366,Male,0,11,Month-to-month,Fiber optic,Electronic check,80.95,873.62,No
CUST101367,Female,0,26,Month-to-month,DSL,Electronic check,56.78,1456.41,No
CUST101368,Male,0,42,Month-to-month,No,Bank transfer,61.57,2590.49,Yes
CUST101369,Female,0,27,Month-to-month,Fiber optic,Credit card,103.2,2783.3,Yes
CUST101370,Male,0,11,Month-to-month,DSL,Mailed check,50.98,545.14,No
CUST101371,Male,1,38,One year,Fiber optic,Electronic check,114.3,4335.97,Yes
CUST101372,Female,0,43,One year,Fiber optic,Credit card,37.96,1620.99,No
CUST101373,Female,0,19,Month-to-month,Fiber optic,Credit card,86.27,1683.17,Yes
CUST101374,Male,0,64,One year,Fiber optic,Mailed check,87.21,5571.26,Yes
CUST101375,Male,0,6,Month-to-month,No,Electronic check,45.22,288.96,Yes
CUST101376,Female,0,46,Month-to-month,DSL,Bank transfer,52.48,2435.6,No
CUST101377,Male,0,42,Month-to-month,Fiber optic,Credit card,103.48,4364.2,Yes
CUST101378,Female,0,65,Month-to-month,Fiber optic,Mailed check,96.18,6238.63,Yes
CUST101379,Female,0,72,Month-to-month,Fiber optic,Bank transfer,52.91,3811.84,Yes
CUST101380,Female,1,59,Month-to-month,Fiber optic,Credit card,73.4,4314.19,Yes
CUST101381,Female,1,52,Month-to-month,DSL,Electronic check,26.17,1368.54,Yes
CUST101382,Male,1,47,Two year,Fiber optic,Credit card,40.87,1914.09,Yes
CUST101383,Female,0,7,Month-to-month,Fiber optic,Bank transfer,68.58,499.37,No
CUST101384,Male,0,11,Month-to-month,DSL,Bank transfer,28.6,343.1,No
CUST101385,Female,0,61,Month-to-month,Fiber optic,Electronic check,104.33,6381.38,Yes
CUST101386,Male,0,68,One year,Fiber optic,Electronic check,91.8,6252.8,Yes
CUST101387,Female,0,25,Month-to-month,Fiber optic,Mailed check,114.36,2866.11,No
CUST101388,Male,0,12,One year,DSL,Electronic check,89.35,1111.12,Yes
CUST101389,Male,0,26,Month-to-month,Fiber optic,Mailed check,114.04,2960.4,No
CUST101390,Female,0,12,Month-to-month,DSL,Bank transfer,75.45,936.8,No
CUST101391,Female,0,43,Month-to-month,DSL,Bank transfer,80.02,3473.88,Yes
CUST101392,Female,0,51,Month-to-month,Fiber optic,Credit card,117.7,6012.04,Yes
CUST101393,Female,0,37,Month-to-month,DSL,Credit card,84.21,3116.58,No
CUST101394,Male,1,46,Month-to-month,DSL,Mailed check,23.08,1074.62,Yes
CUST101395,Female,0,53,Month-to-month,DSL,Electronic check,92.38,4882.66,Yes
CUST101396,Male,0,13,Month-to-month,DSL,Electronic check,110.55,1420.37,Yes
CUST101397,Male,0,54,Month-to-month,DSL,Credit card,99.56,5364.05,No
CUST101398,Female,0,57,Two year,No,Bank transfer,78.38,4460.76,No
CUST101399,Male,0,4,Month-to-month,DSL,Mailed check,87.13,363.81,Yes
CUST101400,Male,0,49,One year,DSL,Bank transfer,119.02,5871.42,No
CUST101401,Male,0,7,One year,DSL,Bank transfer,29.07,199.98,Yes
CUST101402,Male,0,11,Month-to-month,No,Electronic check,86.72,999.38,Yes
CUST101403,Female,0,54,Month-to-month,Fiber optic,Mailed check,48.34,2657.2,Yes
CUST101404,Female,0,45,Month-to-month,Fiber optic,Bank transfer,84.01,3827.57,No
CUST101405,Female,0,23,One year,No,Credit card,80.76,1896.11,No
CUST101406,Female,0,28,One year,Fiber optic,Credit card,35.35,995.27,Yes
CUST101407,Male,0,57,One year,DSL,Electronic check,40.67,2303.28,Yes
CUST101408,Male,1,26,Two year,DSL,Credit card,82.16,2155.98,Yes
CUST101409,Female,0,25,One year,Fiber optic,Credit card,32.82,839.61,Yes
CUST101410,Female,0,54,Month-to-month,DSL,Bank transfer,46.52,2551.58,Yes
CUST101411,Female,0,29,Month-to-month,Fiber optic,Credit card,103.52,3051.8,No
CUST101412,Male,0,36,One year,DSL,Credit card,52.71,1913.13,No
CUST101413,Female,0,14,Month-to-month,Fiber optic,Bank transfer,68.81,967.5,Yes
CUST101414,Female,0,35,Month-to-month,DSL,Electronic check,114.11,3986.86,No
CUST101415,Female,1,30,One year,DSL,Electronic check,42.71,1261.64,No
CUST101416,Male,0,17,Month-to-month,Fiber optic,Mailed check,58.96,1017.96,No
CUST101417,Male,0,67,Two year,No,Credit card,80.65,5422.44,Yes
CUST101418,Male,0,30,One year,Fiber optic,Bank transfer,95.53,2903.65,Yes
CUST101419,Male,0,45,Month-to-month,Fiber optic,Mailed check,110.17,4972.97,Yes
CUST101420,Male,0,51,Two year,DSL,Electronic check,111.55,5733.2,Yes
CUST101421,Male,0,47,Month-to-month,DSL,Electronic check,97.66,4613.99,No
CUST101422,Male,0,53,Month-to-month,DSL,Bank transfer,42.83,2308.81,No
CUST101423,Male,0,64,Month-to-month,DSL,Mailed check,22.48,1429.1,Yes
CUST101424,Female,0,38,Month-to-month,DSL,Mailed check,58.38,2258.31,Yes
CUST101425,Female,1,64,Month-to-month,DSL,Bank transfer,34.15,2212.86,No
CUST101426,Male,0,7,Month-to-month,Fiber optic,Bank transfer,91.04,629.2,Yes
CUST101427,Male,1,22,Month-to-month,DSL,Mailed check,86.11,1887.7,No
CUST101428,Female,0,41,Month-to-month,Fiber optic,Electronic check,24.4,1045.26,Yes
CUST101429,Male,1,10,One year,Fiber optic,Credit card,103.66,1018.86,No
CUST101430,Male,0,57,One year,Fiber optic,Electronic check,44.87,2569.97,No
CUST101431,Male,1,7,Month-to-month,Fiber optic,Bank transfer,63.22,444.48,No
CUST101432,Female,1,50,Month-to-month,DSL,Mailed check,86.79,4366.06,Yes
CUST101433,Female,0,52,Month-to-month,DSL,Mailed check,62.94,3311.65,Yes
CUST101434,Female,1,33,Month-to-month,Fiber optic,Credit card,64.13,2121.52,Yes
CUST101435,Female,0,1,One year,No,Mailed check,26.56,36.44,No
CUST101436,Female,0,53,One year,DSL,Credit card,60.14,3236.15,No
CUST101437,Male,0,60,Month-to-month,DSL,Electronic check,96.48,5823.67,No
CUST101438,Female,0,34,Month-to-month,No,Electronic check,111.52,3834.48,No
CUST101439,Male,0,4,Month-to-month,DSL,Mailed check,61.35,256.11,Yes
CUST101440,Male,0,17,One year,Fiber optic,Mailed check,62.36,1056.51,Yes
CUST101441,Female,0,4,Month-to-month,Fiber optic,Bank transfer,90.26,369.87,Yes
CUST101442,Female,0,43,Two year,DSL,Bank transfer,114.28,4944.17,Yes
CUST101443,Male,1,4,One year,Fiber optic,Mailed check,46.71,174.5,No
CUST101444,Male,0,1,Month-to-month,Fiber optic,Mailed check,64.01,62.94,No
CUST101445,Male,0,71,Month-to-month,DSL,Electronic check,99.6,7054.86,Yes
CUST101446,Female,0,50,Two year,Fiber optic,Mailed check,80.97,4058.76,No
CUST101447,Female,0,61,Month-to-month,Fiber optic,Bank transfer,31.06,1932.58,No
CUST101448,Female,0,35,Month-to-month,Fiber optic,Electronic check,82.77,2878.68,Yes
CUST101449,Female,0,8,Month-to-month,DSL,Credit card,38.67,336.63,Yes
CUST101450,Female,0,24,One year,Fiber optic,Bank transfer,71.02,1749.75,Yes
CUST101451,Male,1,36,One year,Fiber optic,Bank transfer,72.91,2621.34,Yes
CUST101452,Female,0,50,One year,Fiber optic,Electronic check,107.62,5409.55,No
CUST101453,Male,0,43,Two year,Fiber optic,Credit card,66.25,2897.01,Yes
CUST101454,Male,0,27,Two year,DSL,Bank transfer,47.94,1341.74,Yes
CUST101455,Male,0,32,Two year,Fiber optic,Mailed check,43.1,1375.65,No
CUST101456,Female,0,18,Month-to-month,Fiber optic,Bank transfer,107.43,1920.76,No
CUST101457,Female,0,28,Month-to-month,DSL,Electronic check,37.1,1029.18,Yes
CUST101458,Female,0,29,One year,Fiber optic,Electronic check,62.59,1844.25,No
CUST101459,Male,0,16,One year,DSL,Electronic check,38.72,650.32,Yes
CUST101460,Male,1,47,One year,Fiber optic,Bank transfer,97.33,4601.71,Yes
CUST101461,Male,1,59,Month-to-month,DSL,Credit card,67.44,3982.49,No
CUST101462,Male,0,31,One year,Fiber optic,Mailed check,55.11,1700.29,Yes
CUST101463,Male,0,4,One year,No,Electronic check,56.11,245.09,No
CUST101464,Male,0,37,Month-to-month,Fiber optic,Credit card,105.22,3907.0,Yes
CUST101465,Female,0,17,Month-to-month,No,Mailed check,75.38,1312.48,Yes
CUST101466,Female,0,39,Month-to-month,No,Electronic check,91.79,3590.71,No
CUST101467,Female,0,48,Month-to-month,DSL,Mailed check,109.7,5269.3,Yes
CUST101468,Female,0,46,Month-to-month,Fiber optic,Mailed check,110.17,5068.36,No
CUST101469,Male,0,48,Month-to-month,Fiber optic,Credit card,52.85,2531.6,No
CUST101470,Male,0,39,Month-to-month,No,Mailed check,115.25,4493.35,No
CUST101471,Female,1,4,One year,DSL,Electronic check,22.49,76.6,No
CUST101472,Male,1,30,One year,No,Credit card,57.68,1734.68,Yes
CUST101473,Female,0,30,One year,Fiber optic,Bank transfer,109.58,3269.96,No
CUST101474,Female,0,22,Month-to-month,Fiber optic,Bank transfer,47.46,1037.17,No
CUST101475,Female,1,66,Month-to-month,DSL,Credit card,47.31,3154.73,No
CUST101476,Male,0,12,Two year,DSL,Bank transfer,50.26,605.9,No
CUST101477,Female,0,36,Month-to-month,Fiber optic,Mailed check,81.23,2951.06,No
CUST101478,Female,0,18,Two year,DSL,Electronic check,63.83,1179.12,No
CUST101479,Female,0,53,One year,Fiber optic,Mailed check,92.67,4932.19,No
CUST101480,Male,0,71,Month-to-month,DSL,Credit card,109.49,7820.9,Yes
CUST101481,Male,1,1,Two year,Fiber optic,Electronic check,87.42,68.92,Yes
CUST101482,Female,1,58,Month-to-month,Fiber optic,Credit card,40.45,2377.81,No
CUST101483,Male,0,6,Month-to-month,Fiber optic,Credit card,113.27,726.74,Yes
CUST101484,Male,0,70,One year,Fiber optic,Credit card,46.45,3291.86,Yes
CUST101485,Male,1,44,Month-to-month,DSL,Mailed check,34.99,1531.31,Yes
CUST101486,Male,0,72,Two year,DSL,Electronic check,29.0,2090.88,No
CUST101487,Male,1,24,Month-to-month,DSL,Electronic check,76.34,1824.23,Yes
CUST101488,Male,0,19,Month-to-month,Fiber optic,Electronic check,31.38,618.31,No
CUST101489,Male,0,18,Month-to-month,Fiber optic,Mailed check,33.88,639.69,Yes
CUST101490,Male,0,30,One year,Fiber optic,Bank transfer,50.0,1502.2,No
CUST101491,Male,0,42,Month-to-month,Fiber optic,Mailed check,48.17,2040.91,Yes
CUST101492,Male,0,33,Month-to-month,Fiber optic,Mailed check,80.42,2682.22,No
CUST101493,Female,0,12,One year,Fiber optic,Credit card,101.67,1229.53,Yes
CUST101494,Female,0,27,Month-to-month,DSL,Electronic check,96.13,2635.29,No
CUST101495,Male,0,39,One year,DSL,Electronic check,46.25,1837.76,No
CUST101496,Female,0,9,Month-to-month,No,Bank transfer,44.53,385.3,No
CUST101497,Female,1,21,One year,No,Bank transfer,116.58,2471.66,No
CUST101498,Male,1,29,One year,DSL,Credit card,20.82,600.25,No
CUST101499,Male,0,33,Month-to-month,Fiber optic,Electronic check,107.97,3582.04,No
CUST101500,Male,1,62,Month-to-month,Fiber optic,Bank transfer,39.97,2525.12,No
CUST101501,Female,0,15,Two year,Fiber optic,Bank transfer,114.73,1762.48,No
CUST101502,Female,0,2,Month-to-month,DSL,Electronic check,54.23,116.78,No
CUST101503,Male,1,52,Two year,DSL,Mailed check,64.04,3330.49,No
CUST101504,Male,0,44,Month-to-month,Fiber optic,Bank transfer,90.71,3987.65,No
CUST101505,Male,0,54,Month-to-month,No,Electronic check,78.77,4270.86,Yes
CUST101506,Female,1,18,Month-to-month,Fiber optic,Bank transfer,51.79,920.22,No
CUST101507,Female,0,3,Two year,DSL,Credit card,75.38,244.59,No
CUST101508,Female,1,7,Month-to-month,DSL,Bank transfer,93.07,631.58,No
CUST101509,Female,1,43,Two year,Fiber optic,Electronic check,24.23,1044.56,Yes
CUST101510,Male,0,38,Two year,Fiber optic,Bank transfer,21.12,797.96,No
CUST101511,Male,1,37,Month-to-month,Fiber optic,Credit card,65.81,2482.96,No
CUST101512,Male,0,58,Month-to-month,Fiber optic,Credit card,33.18,1955.35,Yes
CUST101513,Male,0,33,One year,DSL,Bank transfer,86.43,2856.67,No
CUST101514,Female,0,59,Month-to-month,Fiber optic,Bank transfer,41.41,2429.69,Yes
CUST101515,Female,1,11,One year,Fiber optic,Credit card,63.29,712.37,No
CUST101516,Male,0,68,Month-to-month,DSL,Credit card,39.77,2699.3,Yes
CUST101517,Male,0,68,Month-to-month,Fiber optic,Mailed check,74.85,5107.35,Yes
CUST101518,Female,0,22,One year,DSL,Mailed check,31.61,733.9,Yes
CUST101519,Male,0,66,Month-to-month,DSL,Credit card,22.31,1495.57,No
CUST101520,Female,0,44,Month-to-month,DSL,Bank transfer,25.11,1129.21,Yes
CUST101521,Male,0,6,Month-to-month,DSL,Electronic check,115.43,710.45,No
CUST101522,Male,0,42,Month-to-month,DSL,Bank transfer,34.23,1482.57,No
CUST101523,Male,0,25,Month-to-month,Fiber optic,Bank transfer,90.85,2316.48,No
CUST101524,Male,1,57,One year,Fiber optic,Mailed check,26.79,1542.92,Yes
CUST101525,Male,0,55,Month-to-month,Fiber optic,Mailed check,30.82,1696.5,No
CUST101526,Male,0,16,Month-to-month,DSL,Mailed check,70.89,1146.41,No
CUST101527,Male,1,14,One year,DSL,Credit card,66.49,923.92,Yes
CUST101528,Female,0,39,Month-to-month,Fiber optic,Credit card,115.16,4515.78,Yes
CUST101529,Female,1,28,Month-to-month,Fiber optic,Bank transfer,114.48,3220.45,Yes
CUST101530,Female,0,51,Two year,DSL,Bank transfer,97.96,4983.19,No
CUST101531,Female,1,49,One year,No,Electronic check,80.21,3924.13,Yes
CUST101532,Female,0,9,Month-to-month,Fiber optic,Bank transfer,65.5,603.07,Yes
CUST101533,Male,0,58,One year,No,Bank transfer,55.62,3268.09,No
CUST101534,Male,0,45,Month-to-month,Fiber optic,Mailed check,114.71,5181.6,No
CUST101535,Female,1,22,One year,DSL,Mailed check,80.29,1794.09,No
CUST101536,Male,0,32,Month-to-month,Fiber optic,Mailed check,77.91,2496.85,No
CUST101537,Female,0,69,Month-to-month,DSL,Mailed check,43.19,3000.11,Yes
CUST101538,Female,0,69,Month-to-month,Fiber optic,Mailed check,24.67,1713.55,No
CUST101539,Male,0,42,Month-to-month,DSL,Electronic check,114.52,4835.98,Yes
CUST101540,Male,0,53,Month-to-month,Fiber optic,Electronic check,51.37,2706.15,No
CUST101541,Male,0,59,Two year,DSL,Electronic check,64.26,3805.87,No
CUST101542,Female,1,39,Month-to-month,No,Mailed check,31.46,1227.66,Yes
CUST101543,Male,0,15,Month-to-month,No,Credit card,103.69,1558.18,No
CUST101544,Female,0,71,Month-to-month,Fiber optic,Mailed check,22.76,1663.22,Yes
CUST101545,Female,0,29,Month-to-month,Fiber optic,Mailed check,103.4,2991.39,Yes
CUST101546,Female,0,3,One year,Fiber optic,Electronic check,34.03,103.88,No
CUST101547,Male,0,10,Month-to-month,Fiber optic,Mailed check,108.66,1102.29,No
CUST101548,Male,0,29,Month-to-month,Fiber optic,Electronic check,92.98,2736.83,No
CUST101549,Female,0,35,Month-to-month,Fiber optic,Mailed check,36.47,1285.62,No
CUST101550,Male,0,6,One year,Fiber optic,Bank transfer,76.58,491.55,No
CUST101551,Male,0,12,Month-to-month,No,Credit card,51.27,655.19,Yes
CUST101552,Male,1,38,Month-to-month,Fiber optic,Credit card,37.82,1438.86,Yes
CUST101553,Female,1,19,Month-to-month,Fiber optic,Electronic check,105.92,2019.97,Yes
CUST101554,Female,0,67,Month-to-month,Fiber optic,Bank transfer,60.35,4048.41,Yes
CUST101555,Male,1,8,Month-to-month,Fiber optic,Credit card,59.85,517.1,No
CUST101556,Female,0,8,One year,Fiber optic,Electronic check,36.99,279.02,Yes
CUST101557,Male,0,47,One year,DSL,Mailed check,58.31,2742.16,Yes
CUST101558,Male,0,4,One year,Fiber optic,Mailed check,107.16,456.2,Yes
CUST101559,Male,0,51,Month-to-month,No,Bank transfer,56.31,2891.39,No
CUST101560,Male,0,67,Month-to-month,Fiber optic,Credit card,115.16,7726.26,No
CUST101561,Female,0,45,Month-to-month,Fiber optic,Mailed check,114.63,5176.15,Yes
CUST101562,Female,0,8,Two year,DSL,Electronic check,34.49,269.75,No
CUST101563,Female,0,16,Month-to-month,Fiber optic,Mailed check,37.73,613.83,Yes
CUST101564,Male,0,67,One year,Fiber optic,Mailed check,106.27,7135.21,No
CUST101565,Male,0,9,Month-to-month,Fiber optic,Credit card,59.28,576.6,Yes
CUST101566,Male,0,60,Month-to-month,DSL,Credit card,20.44,1224.66,No
CUST101567,Female,0,71,Month-to-month,No,Electronic check,47.39,3405.44,No
CUST101568,Male,1,15,Month-to-month,Fiber optic,Bank transfer,79.76,1221.5,No
CUST101569,Female,1,71,Two year,DSL,Bank transfer,99.93,7076.45,Yes
CUST101570,Female,0,41,Two year,DSL,Mailed check,33.34,1397.66,No
CUST101571,Female,1,22,Month-to-month,DSL,Electronic check,31.05,665.59,No
CUST101572,Female,0,24,Month-to-month,Fiber optic,Bank transfer,112.21,2742.86,No
CUST101573,Female,0,44,Two year,DSL,Bank transfer,95.11,4225.92,Yes
CUST101574,Female,0,1,One year,DSL,Mailed check,78.98,79.79,Yes
CUST101575,Male,0,10,Month-to-month,Fiber optic,Electronic check,96.92,967.22,No
CUST101576,Male,1,72,Month-to-month,DSL,Bank transfer,62.89,4534.78,Yes
CUST101577,Female,0,56,Month-to-month,DSL,Credit card,95.85,5372.53,Yes
CUST101578,Female,0,50,Month-to-month,Fiber optic,Credit card,57.18,2865.06,Yes
CUST101579,Male,0,12,Month-to-month,Fiber optic,Mailed check,44.41,535.2,No
CUST101580,Female,0,60,Month-to-month,Fiber optic,Mailed check,92.9,5597.48,Yes
CUST101581,Female,1,26,Month-to-month,Fiber optic,Mailed check,61.97,1602.72,No
CUST101582,Male,0,41,Month-to-month,Fiber optic,Mailed check,118.14,4882.96,Yes
CUST101583,Female,0,36,Month-to-month,Fiber optic,Bank transfer,54.95,2015.07,Yes
CUST101584,Female,0,23,One year,DSL,Electronic check,112.17,2593.26,Yes
CUST101585,Female,0,43,One year,DSL,Mailed check,113.3,4911.59,Yes
CUST101586,Male,0,6,Month-to-month,Fiber optic,Mailed check,44.19,262.44,No
CUST101587,Male,0,69,Two year,Fiber optic,Bank transfer,99.82,6868.81,No
CUST101588,Male,0,43,Two year,Fiber optic,Mailed check,63.31,2745.67,No
CUST101589,Female,0,25,Month-to-month,Fiber optic,Mailed check,111.75,2805.8,Yes
CUST101590,Female,1,18,Month-to-month,Fiber optic,Electronic check,65.01,1189.88,No
CUST101591,Male,1,62,One year,DSL,Credit card,94.43,5897.61,No
CUST101592,Female,0,13,One year,DSL,Mailed check,66.7,914.99,No
CUST101593,Female,0,43,Two year,Fiber optic,Bank transfer,42.78,1863.95,No
CUST101594,Female,0,28,Two year,Fiber optic,Electronic check,39.94,1151.8,Yes
CUST101595,Female,0,18,One year,Fiber optic,Bank transfer,62.54,1111.59,No
CUST101596,Female,0,59,Month-to-month,DSL,Electronic check,95.55,5628.7,Yes
CUST101597,Male,0,60,Month-to-month,Fiber optic,Electronic check,80.51,4861.92,Yes
CUST101598,Female,0,63,Month-to-month,No,Mailed check,88.86,5608.38,No
CUST101599,Male,0,57,Month-to-month,DSL,Mailed check,48.23,2760.33,No
CUST101600,Female,0,51,One year,Fiber optic,Mailed check,68.14,3476.74,No
CUST101601,Male,0,56,Month-to-month,No,Credit card,24.44,1391.15,Yes
CUST101602,Female,0,27,One year,DSL,Credit card,101.75,2740.21,Yes
CUST101603,Male,0,32,Month-to-month,Fiber optic,Bank transfer,118.99,3831.56,Yes
CUST101604,Female,0,9,Month-to-month,DSL,Mailed check,60.69,538.38,No
CUST101605,Male,0,68,Month-to-month,Fiber optic,Credit card,21.1,1419.27,Yes
CUST101606,Female,0,46,Month-to-month,DSL,Mailed check,36.98,1704.21,No
CUST101607,Male,0,67,One year,No,Credit card,85.25,5707.93,Yes
CUST101608,Female,0,26,One year,Fiber optic,Credit card,81.21,2153.69,No
CUST101609,Male,0,8,Two year,Fiber optic,Electronic check,98.79,774.17,No
CUST101610,Male,1,6,Month-to-month,Fiber optic,Mailed check,45.39,264.7,Yes
CUST101611,Female,0,24,Month-to-month,Fiber optic,Mailed check,96.36,2331.05,Yes
CUST101612,Female,0,48,Month-to-month,Fiber optic,Credit card,88.8,4276.07,No
CUST101613,Male,0,45,Month-to-month,No,Mailed check,52.28,2335.81,No
CUST101614,Female,0,13,Two year,No,Credit card,74.55,949.66,No
CUST101615,Male,0,69,One year,Fiber optic,Mailed check,34.73,2445.53,No
CUST101616,Male,0,25,Two year,No,Electronic check,65.26,1657.62,Yes
CUST101617,Male,0,20,Month-to-month,Fiber optic,Mailed check,108.12,2167.98,No
CUST101618,Female,1,66,Two year,Fiber optic,Electronic check,62.12,4112.85,Yes
CUST101619,Male,0,45,Month-to-month,Fiber optic,Bank transfer,103.96,4676.86,No
CUST101620,Male,0,47,Two year,DSL,Mailed check,79.03,3718.55,Yes
CUST101621,Female,1,63,Month-to-month,DSL,Mailed check,39.19,2494.4,No
CUST101622,Female,0,55,Month-to-month,DSL,Mailed check,78.11,4337.85,Yes
CUST101623,Female,1,19,Month-to-month,Fiber optic,Electronic check,70.6,1334.29,Yes
CUST101624,Female,0,35,Two year,Fiber optic,Mailed check,59.86,2133.93,Yes
CUST101625,Male,1,53,Month-to-month,Fiber optic,Mailed check,31.96,1682.39,No
CUST101626,Male,0,26,Month-to-month,No,Credit card,61.67,1598.47,No
CUST101627,Male,0,14,Two year,Fiber optic,Bank transfer,27.28,364.52,No
CUST101628,Male,0,45,Month-to-month,Fiber optic,Electronic check,29.88,1334.46,Yes
CUST101629,Female,0,44,Month-to-month,DSL,Credit card,61.59,2754.17,No
CUST101630,Male,0,65,Month-to-month,DSL,Electronic check,50.54,3297.26,No
CUST101631,Male,0,51,Month-to-month,Fiber optic,Credit card,112.55,5725.49,Yes
CUST101632,Female,0,43,Two year,Fiber optic,Bank transfer,57.57,2522.69,Yes
CUST101633,Male,0,23,One year,Fiber optic,Credit card,95.79,2244.7,No
CUST101634,Male,0,56,Month-to-month,DSL,Electronic check,73.02,4121.95,Yes
CUST101635,Male,0,19,Two year,Fiber optic,Mailed check,90.41,1763.13,Yes
CUST101636,Male,1,55,Month-to-month,DSL,Mailed check,46.01,2525.96,No
CUST101637,Male,0,60,Month-to-month,DSL,Bank transfer,114.19,6889.95,Yes
CUST101638,Male,1,59,Month-to-month,DSL,Electronic check,73.01,4335.89,No
CUST101639,Female,0,33,Month-to-month,DSL,Electronic check,103.13,3444.17,No
CUST101640,Female,0,19,Month-to-month,DSL,Electronic check,56.5,1109.28,No
CUST101641,Male,0,28,Two year,DSL,Bank transfer,30.02,844.81,No
CUST101642,Male,0,52,One year,No,Mailed check,87.37,4577.45,Yes
CUST101643,Female,0,49,Month-to-month,DSL,Credit card,20.78,1016.59,No
CUST101644,Male,0,37,Month-to-month,DSL,Bank transfer,67.53,2501.61,Yes
CUST101645,Male,0,26,One year,DSL,Credit card,39.28,1008.83,No
CUST101646,Male,1,40,Two year,Fiber optic,Mailed check,82.74,3355.06,No
CUST101647,Female,0,38,Two year,DSL,Bank transfer,117.94,4482.09,No
CUST101648,Male,0,54,Month-to-month,No,Mailed check,66.44,3604.2,No
CUST101649,Female,0,22,One year,No,Credit card,101.75,2245.89,No
CUST101650,Male,0,16,Month-to-month,DSL,Electronic check,70.78,1179.67,Yes
CUST101651,Female,0,28,Month-to-month,Fiber optic,Electronic check,69.58,1951.69,No
CUST101652,Female,0,35,Month-to-month,DSL,Credit card,113.04,3990.9,Yes
CUST101653,Male,0,60,Month-to-month,Fiber optic,Electronic check,109.0,6579.88,No
CUST101654,Female,0,45,Month-to-month,Fiber optic,Credit card,98.58,4446.59,Yes
CUST101655,Male,0,46,Month-to-month,DSL,Bank transfer,49.63,2289.45,No
CUST101656,Female,1,72,Month-to-month,DSL,Bank transfer,74.5,5396.34,Yes
CUST101657,Male,1,55,One year,Fiber optic,Bank transfer,42.39,2375.35,No
CUST101658,Male,0,26,Month-to-month,Fiber optic,Electronic check,64.39,1706.99,No
CUST101659,Female,0,25,Month-to-month,DSL,Mailed check,68.42,1706.4,Yes
CUST101660,Male,0,65,Month-to-month,Fiber optic,Electronic check,103.16,6747.58,Yes
CUST101661,Male,1,6,Two year,Fiber optic,Electronic check,109.6,664.73,Yes
CUST101662,Female,0,23,Month-to-month,No,Mailed check,61.46,1433.92,Yes
CUST101663,Male,0,64,Month-to-month,DSL,Mailed check,21.77,1431.48,Yes
CUST101664,Male,0,43,Month-to-month,Fiber optic,Mailed check,106.18,4558.93,Yes
CUST101665,Female,0,23,One year,Fiber optic,Mailed check,37.43,895.81,No
CUST101666,Female,0,30,Two year,DSL,Electronic check,82.19,2487.43,Yes
CUST101667,Male,0,18,Month-to-month,Fiber optic,Credit card,22.5,447.53,No
CUST101668,Male,0,21,Month-to-month,Fiber optic,Bank transfer,59.95,1250.99,Yes
CUST101669,Female,0,57,Two year,No,Credit card,118.6,6769.65,Yes
CUST101670,Female,0,23,Month-to-month,DSL,Electronic check,30.07,729.91,Yes
CUST101671,Male,0,45,One year,Fiber optic,Mailed check,62.37,2788.0,No
CUST101672,Female,0,44,Month-to-month,Fiber optic,Bank transfer,50.71,2219.09,Yes
CUST101673,Male,0,47,Month-to-month,No,Bank transfer,110.51,5243.31,No
